0,3
1,6
2,7
3,5
4,3
5,5
6,6
7,2
8,9
9,1
10,2
11,7
12,0
13,9
14,3
15,6
16,0
17,6
18,2
19,6
20,1
21,8
22,7
23,9
24,2
25,0
26,2
27,3
28,7
29,5
30,9
31,2
32,2
33,8
34,9
35,7
36,3
37,6
38,1
39,2
40,9
41,3
42,1
43,9
44,4
45,7
46,8
47,4
48,5
49,0
50,3
51,6
52,1
53,0
54,6
55,3
56,2
57,0
58,6
59,1
60,5
61,5
62,4
63,7
64,6
65,5
66,6
67,9
68,3
69,7
70,4
71,5
72,2
73,5
74,4
75,7
76,4
77,4
78,3
79,0
80,7
81,8
82,6
83,8
84,8
85,4
86,3
87,1
88,4
89,9
90,2
91,0
92,6
93,8
94,9
95,2
96,6
97,6
98,4
99,9
0,3
1,6
2,7
3,5
4,3
5,5
6,6
7,2
8,9
9,1
10,2
11,7
12,0
13,9
14,3
15,6
16,0
17,6
18,2
19,6
20,1
21,8
22,7
23,9
24,2
25,0
26,2
27,3
28,7
29,5
30,9
31,2
32,2
33,8
34,9
35,7
36,3
37,6
38,1
39,2
40,9
41,3
42,1
43,9
44,4
45,7
46,8
47,4
48,5
49,0
50,3
51,6
52,1
53,0
54,6
55,3
56,2
57,0
58,6
59,1
60,5
61,5
62,4
63,7
64,6
65,5
66,6
67,9
68,3
69,7
70,4
71,5
72,2
73,5
74,4
75,7
76,4
77,4
78,3
79,0
80,7
81,8
82,6
83,8
84,8
85,4
86,3
87,1
88,4
89,9
90,2
91,0
92,6
93,8
94,9
95,2
96,6
97,6
98,4
99,9
10,3
