 0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
0,1
1,7
2,4
3,0
4,9
5,4
6,8
7,8
8,2
9,4
10,5
11,5
12,1
13,7
14,1
15,1
16,5
17,2
18,7
19,6
20,1
21,4
22,2
23,3
24,2
25,2
26,1
27,6
28,8
29,5
30,7
31,6
32,1
33,8
34,9
35,2
36,7
37,9
38,5
39,4
40,3
41,1
42,2
43,3
44,3
45,4
46,1
47,1
48,3
49,8
50,7
51,4
52,2
53,7
54,7
55,9
56,3
57,1
58,9
59,8
60,6
61,5
62,0
63,2
64,8
65,6
66,0
67,2
68,4
69,8
70,6
71,5
72,0
73,9
74,0
75,0
76,6
77,1
78,3
79,8
80,9
81,3
82,4
83,4
84,6
85,0
86,6
87,6
88,1
89,8
90,4
91,9
92,6
93,3
94,7
95,8
96,8
97,2
98,9
99,1
10,1
10,1
10,1
10,1
10,1
10,1
10,1
